2020-04-23 14:19:31,23.1
2020-04-23 14:19:32,25.5
2020-04-23 14:19:33,23.2
2020-04-23 14:19:35,22.5
2020-04-23 14:19:36,20.3
2020-04-23 14:19:37,17.7
2020-04-23 14:19:38,19.5
2020-04-23 14:19:40,24.0
2020-04-23 14:19:41,22.9
2020-04-23 14:19:42,22.7
2020-04-23 14:19:43,16.5
2020-04-23 14:19:45,22.7
2020-04-23 14:19:46,19.8
2020-04-23 14:19:47,20.7
2020-04-23 14:19:49,20.7
2020-04-23 14:19:50,20.5
2020-04-23 14:19:51,21.9
2020-04-23 14:19:52,21.9
2020-04-23 14:19:54,23.8
2020-04-23 14:19:55,20.2
2020-04-23 14:19:56,18.4
2020-04-23 14:19:57,23.6
2020-04-23 14:19:59,25.7
2020-04-23 14:20:00,26.9
2020-04-23 14:20:01,18.5
2020-04-23 14:20:02,28.1
2020-04-23 14:20:04,17.8
2020-04-23 14:21:15,25.0
2020-04-23 14:21:16,22.6
2020-04-23 14:21:17,18.8
2020-04-23 14:21:18,16.3
2020-04-23 14:21:19,22.6
2020-04-23 14:21:20,22.6
2020-04-23 14:21:21,24.6
2020-04-23 14:21:22,22.2
2020-04-23 14:21:24,22.7
2020-04-23 14:21:25,18.5
2020-04-23 14:21:26,24.2
2020-04-23 14:21:27,18.2
2020-04-23 14:21:28,21.5
2020-04-23 14:21:29,18.0
2020-04-23 14:21:30,18.2
2020-04-23 14:21:31,26.1
2020-04-23 14:21:32,22.3
2020-04-23 14:21:34,23.1
2020-04-23 14:21:35,20.9
2020-04-23 14:21:36,19.4
2020-04-23 14:21:37,20.9
